"cust","sampleid","date","cds","sales"
15142,1469,1997-03-24,7,100.96
15142,1469,1997-08-30,4,58.66
15142,1469,1998-04-24,1,29.49
15147,1470,1997-02-23,2,29.92
15147,1470,1998-06-26,2,30.98
4635,1471,1997-02-24,2,39.54
4635,1471,1997-06-24,1,19.77
4635,1471,1998-02-21,8,114.1
4635,1471,1998-02-26,1,44.08
5047,1472,1997-02-24,2,32.33
8957,1473,1997-02-24,6,90.37
8957,1473,1997-03-27,2,29.33
8957,1473,1997-04-21,2,26.73
8957,1473,1997-06-03,2,17.73
8957,1473,1997-07-06,2,24.14
8957,1473,1997-08-31,2,26.73
8957,1473,1997-12-21,3,44.97
8957,1473,1998-02-27,2,23.76
8957,1473,1998-03-02,1,15.49
8957,1473,1998-03-11,2,21.37
8957,1473,1998-03-25,2,24.48
11673,1474,1997-02-24,1,15.36
13108,1475,1997-02-24,2,34.6
13108,1475,1997-03-12,1,17.3
13736,1476,1997-02-24,3,46.08
13736,1476,1997-08-14,4,56.46
13736,1476,1997-08-27,3,51.62
13736,1476,1998-04-17,5,88.14
13813,1477,1997-02-24,3,42.49
14208,1478,1997-02-24,7,101.76
14208,1478,1997-04-03,8,121.15
14208,1478,1997-05-21,5,66.44
14208,1478,1997-10-27,4,53.96
14208,1478,1997-11-21,4,96.46
14208,1478,1998-01-07,10,163.9
14208,1478,1998-01-13,1,9.99
14208,1478,1998-04-03,4,53.96
14689,1479,1997-02-24,1,11.77
14689,1479,1997-02-26,1,17.3
14689,1479,1997-07-08,1,14.96
14769,1480,1997-02-24,2,29.92
15165,1481,1997-02-24,4,51.43
15189,1482,1997-02-24,2,24.73
15189,1482,1997-06-21,1,11.77
15189,1482,1998-05-15,1,11.49
15189,1482,1998-06-03,1,37.99
15191,1483,1997-02-24,1,38.99
15204,1484,1997-02-24,1,12.97
15222,1485,1997-02-24,2,30.72
15239,1486,1997-02-24,2,43.35
15256,1487,1997-02-24,1,13.97
15272,1488,1997-02-24,2,27.94
15273,1489,1997-02-24,1,14.37
15273,1489,1997-08-26,4,52.87
15286,1490,1997-02-24,1,25.77
15286,1490,1997-03-16,2,28.34
15286,1490,1997-03-31,2,29.33
15291,1491,1997-02-24,1,15.36
15306,1492,1997-02-24,1,11.77
15306,1492,1998-02-03,1,9.49
15306,1492,1998-05-10,2,26.98
15322,1493,1997-02-24,1,19.77
15343,1494,1997-02-24,5,61.25
15350,1495,1997-02-24,3,40.1
15350,1495,1997-03-09,1,15.76
15350,1495,1997-04-21,3,34.33
15350,1495,1997-07-29,4,50.1
15361,1496,1997-02-24,1,14.96
15361,1496,1998-05-29,1,29.99
15361,1496,1998-06-11,1,12.99
15373,1497,1997-02-24,2,25.14
15373,1497,1997-03-31,2,31.52
15373,1497,1997-06-01,1,15.76
15373,1497,1997-06-30,2,31.52
15373,1497,1997-07-28,1,9.79
15387,1498,1997-02-24,2,32.32
15394,1499,1997-02-24,1,20.97
15394,1499,1997-03-10,1,13.97
15405,1500,1997-02-24,1,19.99
15422,1501,1997-02-24,1,12.79
15423,1502,1997-02-24,1,19.97
15423,1502,1997-07-14,1,23.88
15423,1502,1997-08-20,8,121.05
15423,1502,1997-08-24,9,146.37
15423,1502,1997-11-09,3,54.47
15423,1502,1997-11-12,7,120.43
15423,1502,1997-12-17,1,15.49
15423,1502,1998-04-25,6,65.89
15423,1502,1998-05-31,5,76.53
15423,1502,1998-06-28,2,25.48
15431,1503,1997-02-24,3,35.31
15431,1503,1997-03-18,4,49.27
15442,1504,1997-02-24,4,56.29
15457,1505,1997-02-24,4,59.25
15457,1505,1997-04-28,8,111.53
15457,1505,1997-08-19,6,89.17
15457,1505,1997-11-06,2,25.98
15457,1505,1998-03-30,6,77.64
15474,1506,1997-02-24,1,5.78
15477,1507,1997-02-24,1,9.98
15477,1507,1997-03-20,2,23.95
15477,1507,1997-03-24,1,9.77
12929,1508,1997-02-25,2,23.54
12929,1508,1997-05-09,2,31.13
15112,1509,1997-02-25,1,13.97
15460,1510,1997-02-25,2,21.28
15460,1510,1998-03-31,8,73.42
15499,1511,1997-02-25,1,9.98
15499,1511,1997-02-25,2,27.28
15518,1512,1997-02-25,5,77.04
15518,1512,1997-04-01,6,73.81
15518,1512,1997-04-21,5,83.44
15518,1512,1997-04-30,6,84.64
15518,1512,1997-07-08,5,89.43
15518,1512,1997-10-28,3,110.97
15518,1512,1998-05-01,5,68.95
15518,1512,1998-05-29,1,59.47
15520,1513,1997-02-25,1,12.77
15535,1514,1997-02-25,1,19.99
15535,1514,1998-05-29,3,59.46
15560,1515,1997-02-25,1,14.96
15562,1516,1997-02-25,1,11.77
15562,1516,1997-02-28,5,65.85
15562,1516,1997-03-29,5,58.25
15562,1516,1997-06-09,2,28.34
15562,1516,1997-06-11,2,25.14
15562,1516,1997-07-02,1,11.77
15562,1516,1997-07-05,1,10.77
15562,1516,1997-07-11,2,24.14
15562,1516,1997-07-21,3,35.31
15562,1516,1997-07-22,4,57.19
15562,1516,1997-07-24,3,51.11
15562,1516,1997-07-24,6,84.01
15562,1516,1997-07-24,5,57.45
15562,1516,1997-07-26,2,23.54
15562,1516,1997-07-30,2,23.54
15562,1516,1997-07-30,4,64.48
15562,1516,1997-08-02,3,43.3
15562,1516,1997-08-08,5,75.44
15562,1516,1997-08-10,2,25.74
15562,1516,1997-08-12,2,26.14
15562,1516,1997-08-18,1,28.3
15562,1516,1997-08-20,2,29.73
15562,1516,1997-08-22,1,9.97
15562,1516,1997-09-06,3,30.31
15562,1516,1997-09-10,1,11.49
15562,1516,1997-09-14,2,26.48
15562,1516,1997-09-16,1,21.49
15562,1516,1997-09-17,1,14.99
15562,1516,1997-09-17,1,17.49
15562,1516,1997-09-21,2,28.48
15562,1516,1997-09-29,2,28.98
15562,1516,1997-10-15,1,11.49
15562,1516,1997-10-21,1,14.99
15562,1516,1997-10-24,3,38.47
15562,1516,1997-10-30,1,17.99
15562,1516,1997-11-07,1,14.49
15562,1516,1997-11-15,1,9.49
15562,1516,1997-12-13,4,50.96
15562,1516,1997-12-21,1,12.99
15562,1516,1998-01-21,2,22.98
15562,1516,1998-01-30,3,35.97
15562,1516,1998-03-02,2,37.98
15562,1516,1998-04-26,1,14.42
15562,1516,1998-05-10,2,26.98
15562,1516,1998-05-26,6,92.94
15562,1516,1998-06-10,2,26.98
15572,1517,1997-02-25,2,30.13
15572,1517,1997-09-27,1,11.49
15583,1518,1997-02-25,6,129.82
15583,1518,1997-03-11,1,15.36
15583,1518,1997-03-26,2,28.34
15583,1518,1997-04-02,3,38.71
15583,1518,1997-04-13,3,37.53
15583,1518,1997-04-16,4,55.07
15583,1518,1997-04-16,3,54.75
15583,1518,1997-08-27,1,15.36
15583,1518,1997-10-07,1,9.49
15586,1519,1997-02-25,2,11.58
15599,1520,1997-02-25,1,14.37
15622,1521,1997-02-25,2,26.67
15622,1521,1997-04-24,1,14.9
15631,1522,1997-02-25,3,59.69
15648,1523,1997-02-25,1,14.96
15664,1524,1997-02-25,1,36.37
15674,1525,1997-02-25,2,23.98
15674,1525,1997-09-06,1,11.77
15674,1525,1997-09-27,2,23.48
15674,1525,1997-12-03,2,26.98
15674,1525,1998-03-07,2,26.48
15681,1526,1997-02-25,1,11.77
15696,1527,1997-02-25,1,14.37
15696,1527,1997-10-22,1,12.99
15711,1528,1997-02-25,1,11.77
15714,1529,1997-02-25,4,46.08
15714,1529,1997-03-04,3,35.31
15714,1529,1997-03-04,2,49.54
15714,1529,1997-03-08,4,51.48
15725,1530,1997-02-25,1,14.37
15739,1531,1997-02-25,2,27.13
15743,1532,1997-02-25,1,11.77
15743,1532,1997-06-27,2,26.94
15750,1533,1997-02-25,2,28.74
15750,1533,1997-04-21,1,15.99
15750,1533,1997-07-13,2,29.92
15750,1533,1998-01-19,1,11.88
15750,1533,1998-02-23,3,45.47
15750,1533,1998-04-04,1,13.99
15750,1533,1998-06-27,1,51.08
15760,1534,1997-02-25,1,11.99
15765,1535,1997-02-25,2,31.76
15765,1535,1997-09-18,1,2.99
15765,1535,1997-09-18,1,7.49
15780,1536,1997-02-25,1,9.77
15793,1537,1997-02-25,1,30.99
15813,1538,1997-02-25,3,37.47
3041,1539,1997-02-26,2,32.76
3041,1539,1997-03-08,1,14.96
3041,1539,1997-03-21,1,29.99
3041,1539,1997-03-24,2,26.14
3041,1539,1997-03-24,1,14.96
3041,1539,1997-04-09,1,14.96
3041,1539,1997-04-30,1,5.78
3041,1539,1997-05-18,1,24.95
3041,1539,1997-05-27,2,17.76
3041,1539,1997-06-14,1,7.13
3041,1539,1997-06-16,1,14.96
3041,1539,1997-07-05,1,13.97
3041,1539,1997-07-26,2,12.55
3041,1539,1997-08-09,2,28.13
3041,1539,1997-08-24,2,15.56
3041,1539,1997-09-23,1,11.99
3041,1539,1997-10-19,2,27.98
3041,1539,1997-10-26,2,39.98
3041,1539,1997-11-24,1,17.99
3041,1539,1998-02-08,1,12.99
3041,1539,1998-04-15,1,11.88
3041,1539,1998-04-19,1,28.49
3041,1539,1998-04-22,1,38.99
3041,1539,1998-06-18,1,12.99
3041,1539,1998-06-19,1,39.49
12325,1540,1997-02-26,2,64.74
13177,1541,1997-02-26,1,11.77
13177,1541,1997-03-17,1,14.79
13177,1541,1998-01-24,1,11.49
13970,1542,1997-02-26,5,65.04
14379,1543,1997-02-26,11,97.63
14379,1543,1997-03-26,1,9.98
14379,1543,1997-04-03,3,25.15
14502,1544,1997-02-26,2,30.32
14502,1544,1997-04-02,2,37.73
14502,1544,1997-05-08,3,36.5
14502,1544,1997-05-29,2,29.33
14502,1544,1997-08-23,1,14.37
14502,1544,1997-12-30,2,35.48
14502,1544,1998-05-23,1,11.88
15823,1545,1997-02-26,1,17
15827,1546,1997-02-26,1,14.96
15827,1546,1997-03-17,1,11.77
15838,1547,1997-02-26,7,105.61
15838,1547,1997-03-26,3,51.11
15838,1547,1997-05-14,3,51.11
15838,1547,1997-07-01,5,70.62
15838,1547,1997-07-24,2,37.14
15838,1547,1997-08-27,1,122.37
15838,1547,1997-09-19,4,70.46
15839,1548,1997-02-26,1,11.77
15839,1548,1997-02-26,1,25
15856,1549,1997-02-26,2,24.26
15856,1549,1997-11-11,2,25.48
15861,1550,1997-02-26,3,39.11
15861,1550,1997-02-27,1,15.36
15878,1551,1997-02-26,1,14.96
15878,1551,1997-03-18,1,11.97
15878,1551,1997-04-25,1,13.77
15878,1551,1997-08-27,1,21
15878,1551,1997-10-24,1,11.49
15878,1551,1997-11-12,1,11.49
15878,1551,1998-05-17,2,29.48
15880,1552,1997-02-26,1,19.77
15880,1552,1997-03-13,1,13.97
15880,1552,1998-04-08,1,12.58
15883,1553,1997-02-26,1,14.96
15902,1554,1997-02-26,1,10.77
15902,1554,1998-03-09,1,11.49
15914,1555,1997-02-26,1,14.96
15914,1555,1997-11-21,1,18.49
15927,1556,1997-02-26,1,9.98
15930,1557,1997-02-26,3,34.71
15930,1557,1997-06-20,3,50.48
15930,1557,1997-10-29,2,22.98
15930,1557,1997-11-16,1,11.49
15930,1557,1998-04-06,1,14.99
15933,1558,1997-02-26,1,11.77
15933,1558,1997-03-14,1,11.97
15948,1559,1997-02-26,1,17.36
15953,1560,1997-02-26,25,421.73
15953,1560,1997-03-06,3,54.97
15953,1560,1997-03-18,1,17.9
15953,1560,1997-03-20,2,34.98
15953,1560,1997-03-27,9,179.91
15953,1560,1997-03-30,12,179.88
15953,1560,1997-03-30,1,12.77
15953,1560,1997-04-06,8,149.92
15953,1560,1997-04-16,6,119.94
15953,1560,1997-09-15,11,189.39
15953,1560,1997-10-09,3,56.47
15953,1560,1998-05-11,4,57.46
15953,1560,1998-05-28,3,53.47
15953,1560,1998-06-23,1,19.49
15963,1561,1997-02-26,1,15.36
15979,1562,1997-02-26,1,5.96
15997,1563,1997-02-26,1,21.97
16011,1564,1997-02-26,1,14.96
16024,1565,1997-02-26,1,5.78
16041,1566,1997-02-26,1,13.97
16042,1567,1997-02-26,1,10.77
16042,1567,1997-02-27,1,14.96
16042,1567,1997-08-22,1,10.97
16042,1567,1997-08-26,2,27.73
16042,1567,1997-10-28,2,34.48
16058,1568,1997-02-26,1,55.97
16073,1569,1997-02-26,3,56.5
16073,1569,1997-04-05,2,27.34
16075,1570,1997-02-26,1,11.77
16087,1571,1997-02-26,1,15.36
16091,1572,1997-02-26,2,29.66
16091,1572,1997-03-09,1,15.96
16091,1572,1997-06-21,1,12.25
16091,1572,1997-09-26,3,38.97
16091,1572,1997-10-21,3,42.97
16091,1572,1998-02-06,1,11.49
16091,1572,1998-02-18,1,12.99
16108,1573,1997-02-26,1,11.77
16108,1573,1997-10-11,3,35.97
16108,1573,1998-01-19,2,24.48
16112,1574,1997-02-26,1,14.37
16112,1574,1997-03-06,1,14.37
8990,1575,1997-02-27,3,27.53
8990,1575,1997-05-13,1,7.98
14056,1576,1997-02-27,1,20.99
14056,1576,1997-03-20,1,20.99
15511,1577,1997-02-27,1,16.96
15511,1577,1997-07-31,2,29.92
15728,1578,1997-02-27,2,17.88
15867,1579,1997-02-27,6,100.42
15867,1579,1997-03-26,1,16.36
15929,1580,1997-02-27,3,40.05
15929,1580,1997-03-04,1,14.96
15929,1580,1997-03-06,1,13.97
15929,1580,1997-04-25,1,12.77
15929,1580,1997-04-28,1,14.96
15929,1580,1997-04-30,1,12.77
15929,1580,1997-05-13,1,14.37
15929,1580,1997-05-16,1,14.96
15929,1580,1997-05-16,1,32.45
15929,1580,1997-05-19,1,32.45
15929,1580,1997-05-22,4,56.46
15929,1580,1997-10-03,4,81.96
15929,1580,1997-10-25,5,71.45
15929,1580,1997-10-27,5,64.45
15929,1580,1998-04-16,12,168.15
16131,1581,1997-02-27,1,13.97
16146,1582,1997-02-27,1,17.9
16154,1583,1997-02-27,2,29.33
16154,1583,1997-04-19,1,14.96
16154,1583,1997-06-11,2,27.94
16154,1583,1997-08-31,3,41.69
16154,1583,1997-12-05,1,14.49
16164,1584,1997-02-27,3,44.98
16164,1584,1997-11-30,4,57.96
16178,1585,1997-02-27,2,26.74
16189,1586,1997-02-27,2,29.13
16208,1587,1997-02-27,3,46.68
16217,1588,1997-02-27,3,38.51
16217,1588,1997-04-21,2,26.74
16226,1589,1997-02-27,1,13.97
16243,1590,1997-02-27,1,13.97
16261,1591,1997-02-27,1,15.96
16273,1592,1997-02-27,1,10.78
16285,1593,1997-02-27,1,9.97
16285,1593,1997-03-13,1,9.97
16293,1594,1997-02-27,3,40.11
16307,1595,1997-02-27,2,28.93
16307,1595,1997-03-19,1,15.36
16307,1595,1997-03-27,2,29.92
16309,1596,1997-02-27,1,11.77
16309,1596,1997-12-07,4,53.96
16319,1597,1997-02-27,4,52.1
16319,1597,1997-03-08,3,37.91
16319,1597,1997-04-05,4,54.9
16319,1597,1997-04-14,3,52.51
16319,1597,1997-07-19,5,91.88
16319,1597,1997-12-04,6,80.94
16319,1597,1998-05-11,4,57.85
16324,1598,1997-02-27,4,64.92
16324,1598,1997-08-21,14,186.26
16327,1599,1997-02-27,1,12.49
16348,1600,1997-02-27,3,31.05
16365,1601,1997-02-27,1,11.77
16365,1601,1998-04-15,2,24.87
16386,1602,1997-02-27,2,20.54
16402,1603,1997-02-27,1,13.97
16417,1604,1997-02-27,2,24.13
16432,1605,1997-02-27,4,70.14
16432,1605,1997-03-02,4,104.96
16432,1605,1997-07-27,4,69.96
16433,1606,1997-02-27,1,10.77
16445,1607,1997-02-27,1,15.96
16445,1607,1997-08-19,1,14.96
16445,1607,1998-06-21,2,26.48
16447,1608,1997-02-27,1,11.77
16447,1608,1997-09-27,1,12.99
16447,1608,1997-10-04,1,6.49
16447,1608,1998-03-17,2,23.07
16447,1608,1998-04-04,2,27.48
4762,1609,1997-02-28,1,12.77
4762,1609,1997-06-11,1,12.77
14698,1610,1997-02-28,3,28.52
16329,1611,1997-02-28,1,19.99
16329,1611,1997-03-07,1,23.99
16329,1611,1997-05-14,1,14.79
16329,1611,1997-07-01,2,26.13
16362,1612,1997-02-28,1,13.97
16362,1612,1997-03-13,1,14.37
16362,1612,1997-04-11,1,14.96
16451,1613,1997-02-28,4,50.68
16465,1614,1997-02-28,19,264.63
16465,1614,1997-02-28,7,132.32
16465,1614,1997-03-07,1,27.77
16465,1614,1997-09-10,1,14.49
16466,1615,1997-02-28,1,16.36
16466,1615,1997-06-13,5,61.67
16466,1615,1997-06-23,1,15.36
16466,1615,1997-07-27,5,65.8
16466,1615,1997-07-30,3,39.5
16466,1615,1997-09-15,1,17.49
16466,1615,1997-12-14,2,38.98
16466,1615,1998-01-14,2,57.48
16466,1615,1998-04-30,2,25.98
16466,1615,1998-04-30,6,86.94
16470,1616,1997-02-28,4,100.34
16487,1617,1997-02-28,1,12.9
16487,1617,1997-06-24,1,15.96
16487,1617,1998-02-08,3,33.97
16491,1618,1997-02-28,3,80.31
16507,1619,1997-02-28,2,19.96
16514,1620,1997-02-28,1,11.77
16514,1620,1997-03-12,1,10.77
16521,1621,1997-02-28,1,26.77
16521,1621,1997-02-28,1,13.99
16521,1621,1997-08-28,1,19.55
16521,1621,1998-06-09,2,29.98
16525,1622,1997-02-28,3,37.51
16543,1623,1997-02-28,3,37.51
16543,1623,1998-03-07,2,25.87
16543,1623,1998-03-07,1,12.99
16543,1623,1998-03-13,4,64.46
16543,1623,1998-03-15,1,11.88
16543,1623,1998-05-01,1,21.49
16543,1623,1998-05-12,1,21.49
16557,1624,1997-02-28,3,49.7
16571,1625,1997-02-28,2,35.78
16588,1626,1997-02-28,1,11.77
16588,1626,1997-03-23,3,48.36
16588,1626,1997-12-24,3,34.47
16593,1627,1997-02-28,4,52.27
16607,1628,1997-02-28,1,8.79
16607,1628,1997-04-14,3,42.1
16607,1628,1997-07-02,1,10.77
16607,1628,1997-08-07,3,37.51
16607,1628,1997-08-11,2,25.74
16607,1628,1997-08-28,2,27.93
16607,1628,1997-10-09,2,19.98
16607,1628,1997-10-30,3,43.47
16607,1628,1997-11-07,2,23.98
16607,1628,1997-11-22,4,59.96
16607,1628,1997-12-17,2,30.98
16607,1628,1998-01-13,5,56.95
16607,1628,1998-01-30,3,50.97
16607,1628,1998-03-13,5,59.95
16607,1628,1998-05-21,2,17.98
16607,1628,1998-06-01,3,30.97
16613,1629,1997-02-28,1,14.37
16613,1629,1997-09-13,6,60.44
16614,1630,1997-02-28,2,28.93
16614,1630,1997-10-02,2,19.98
16614,1630,1997-10-13,3,35.97
16614,1630,1997-11-05,3,41.97
16618,1631,1997-02-28,1,5.99
16618,1631,1997-04-09,1,12.49
16646,1632,1997-02-28,1,11.77
16660,1633,1997-02-28,1,9.97
16660,1633,1997-03-06,2,13.54
16660,1633,1997-06-03,1,11.77
16660,1633,1997-07-28,3,96.49
16660,1633,1997-07-28,2,21.74
16660,1633,1997-09-03,1,13.97
16660,1633,1997-10-13,1,12.99
16660,1633,1997-12-09,1,13.99
16660,1633,1997-12-19,1,9.49
16660,1633,1997-12-24,2,23.98
16660,1633,1998-01-16,3,24.47
16660,1633,1998-03-06,2,25.98
16660,1633,1998-04-08,1,11.49
16660,1633,1998-05-01,2,25.57
16660,1633,1998-06-11,4,48.05
16662,1634,1997-02-28,2,23.74
16677,1635,1997-02-28,5,55.65
16693,1636,1997-02-28,1,7.98
16713,1637,1997-02-28,1,13.97
16727,1638,1997-02-28,1,10.77
2427,1639,1997-03-01,1,11.77
2427,1639,1997-05-04,1,13.97
2427,1639,1997-05-19,1,10.77
2427,1639,1997-06-15,3,42.31
2427,1639,1997-07-31,3,42.31
2427,1639,1997-10-26,6,80.94
10533,1640,1997-03-01,1,15.36
10533,1640,1997-03-01,1,10.77
10533,1640,1997-03-01,1,9.97
10533,1640,1997-05-05,1,11.77
10533,1640,1997-05-05,1,15.36
10533,1640,1997-05-05,1,9.97
10533,1640,1997-05-12,3,41.69
10533,1640,1997-05-29,3,45.29
10533,1640,1997-12-05,15,203.85
10533,1640,1998-01-09,1,9.49
10533,1640,1998-03-26,2,14.98
16745,1641,1997-03-01,1,18.36
16761,1642,1997-03-01,3,37.31
16779,1643,1997-03-01,6,83.2
16790,1644,1997-03-01,1,12.77
16790,1644,1997-06-30,1,33.86
16799,1645,1997-03-01,1,17.3
16799,1645,1998-05-06,1,15.49
16810,1646,1997-03-01,2,36.94
16810,1646,1997-03-24,3,38.31
16814,1647,1997-03-01,3,33.53
16814,1647,1998-02-18,3,34.97
16815,1648,1997-03-01,3,40.5
16815,1648,1997-04-02,2,28.93
16815,1648,1997-05-02,1,11.77
16815,1648,1997-12-16,2,25.98
16815,1648,1998-01-31,3,41.97
16830,1649,1997-03-01,2,33.27
16845,1650,1997-03-01,2,25.54
16862,1651,1997-03-01,1,12.49
16871,1652,1997-03-01,1,8.77
16871,1652,1997-03-09,1,9.77
16871,1652,1997-08-19,1,15.36
16889,1653,1997-03-01,2,22.54
16889,1653,1997-04-01,3,32.31
16889,1653,1997-05-04,2,29.33
16889,1653,1997-06-19,1,11.77
16889,1653,1997-07-25,1,21.37
16889,1653,1997-11-08,2,27.98
16889,1653,1997-11-17,1,5.49
16898,1654,1997-03-01,1,20.97
16910,1655,1997-03-01,1,15.76
16930,1656,1997-03-01,6,97.21
16942,1657,1997-03-01,1,15.36
16948,1658,1997-03-01,2,44.34
16948,1658,1997-06-10,2,29.93
16948,1658,1997-07-16,3,47.52
16957,1659,1997-03-01,1,21.99
16975,1660,1997-03-01,2,35.34
16992,1661,1997-03-01,2,22.74
17006,1662,1997-03-01,1,23.99
17006,1662,1997-06-27,1,14.96
17006,1662,1997-10-21,3,35.47
17006,1662,1997-12-02,5,56.45
17006,1662,1998-03-16,2,28.98
17006,1662,1998-03-23,3,45.97
17007,1663,1997-03-01,1,12.49
17020,1664,1997-03-01,2,30.76
17020,1664,1997-04-12,2,24.73
17020,1664,1998-03-14,2,26.87
17020,1664,1998-05-11,1,11.88
14750,1665,1997-03-02,2,32.33
14750,1665,1997-04-01,1,18.36
14750,1665,1997-11-25,1,18.99
16632,1666,1997-03-02,3,46.28
17029,1667,1997-03-02,2,63.69
17035,1668,1997-03-02,1,14.37
17035,1668,1997-03-02,1,15.36
17035,1668,1997-04-28,3,41.5
17035,1668,1997-06-03,1,10.77
17035,1668,1997-06-28,2,10.76
17035,1668,1997-11-30,3,39.47
17035,1668,1998-03-28,2,30.98
17035,1668,1998-06-19,3,34.97
17042,1669,1997-03-02,3,45.28
17042,1669,1997-06-11,2,29.92
17042,1669,1997-08-31,1,13.97
17042,1669,1997-09-30,2,25.98
17042,1669,1997-11-19,4,54.96
17042,1669,1998-03-16,2,24.46
17054,1670,1997-03-02,18,323.68
17054,1670,1998-02-12,3,37.47
17072,1671,1997-03-02,9,128.68
17072,1671,1997-04-30,3,44.69
17072,1671,1997-08-29,3,45.68
17072,1671,1997-11-29,6,101.94
17072,1671,1997-12-16,5,65.45
17072,1671,1998-01-06,1,12.99
17072,1671,1998-01-31,1,12.58
17072,1671,1998-02-12,3,47.65
17072,1671,1998-02-27,3,34.24
17072,1671,1998-05-05,1,12.58
17074,1672,1997-03-02,1,14.37
17074,1672,1997-12-19,1,13.99
17079,1673,1997-03-02,3,41.69
17079,1673,1997-07-28,1,56.77
17079,1673,1998-06-02,1,23.08
17093,1674,1997-03-02,1,14.99
17109,1675,1997-03-02,1,14.37
17109,1675,1997-08-21,2,28.74
17115,1676,1997-03-02,2,60.94
17131,1677,1997-03-02,1,14.37
17145,1678,1997-03-02,7,82.61
17151,1679,1997-03-02,4,54.28
17151,1679,1997-05-18,4,56.29
17151,1679,1997-06-22,4,62.47
17151,1679,1997-07-27,9,144.72
17151,1679,1997-09-04,3,37.5
17151,1679,1997-09-16,1,14.96
17151,1679,1997-11-08,6,81.94
17151,1679,1997-11-12,3,42.47
17151,1679,1998-03-22,7,139.02
17151,1679,1998-04-08,26,259.74
17151,1679,1998-04-14,1,9.99
17151,1679,1998-06-11,8,126.92
17151,1679,1998-06-14,7,77.52
17155,1680,1997-03-02,1,12.77
17155,1680,1997-04-29,2,22.54
17163,1681,1997-03-02,1,12.97
17163,1681,1997-03-18,1,12.97
17163,1681,1997-04-16,1,14.96
17163,1681,1997-07-08,1,11.77
17163,1681,1997-12-18,1,9.49
17167,1682,1997-03-02,2,22.96
17170,1683,1997-03-02,1,9.99
17170,1683,1997-06-24,1,11.77
17170,1683,1997-07-16,1,11.77
17170,1683,1997-12-22,2,27.48
17170,1683,1998-05-31,1,62.99
17172,1684,1997-03-02,3,66.97
17172,1684,1997-03-15,1,25.99
17184,1685,1997-03-02,2,30.32
17189,1686,1997-03-02,1,12.49
17189,1686,1997-05-12,3,28.08
17189,1686,1997-11-26,8,99.42
17189,1686,1998-02-26,5,50.95
17189,1686,1998-03-15,3,40.97
17189,1686,1998-05-21,1,23.99
17202,1687,1997-03-02,1,14.99
17217,1688,1997-03-02,3,53.32
17232,1689,1997-03-02,1,14.79
17245,1690,1997-03-02,3,41.71
17245,1690,1997-08-03,1,13.97
17257,1691,1997-03-02,4,65.26
17257,1691,1998-01-02,3,58.47
17279,1692,1997-03-02,2,24.76
17279,1692,1997-03-15,3,42.71
17279,1692,1997-03-29,3,36.9
17279,1692,1997-12-14,3,35.47
17297,1693,1997-03-02,3,40.53
17311,1694,1997-03-02,2,32.48
17327,1695,1997-03-02,1,14.96
17327,1695,1997-11-25,1,19.49
8736,1696,1997-03-03,16,218.72
8736,1696,1997-03-11,22,358.56
8736,1696,1997-07-05,9,131.86
8736,1696,1997-10-03,2,25.98
8736,1696,1997-10-24,24,316.76
8736,1696,1997-11-22,7,90.43
8736,1696,1998-03-25,5,55.45
8736,1696,1998-04-18,7,100.04
8736,1696,1998-05-07,3,37.75
14844,1697,1997-03-03,1,14.37
14844,1697,1997-06-19,2,45.33
14844,1697,1997-06-29,1,13.97
14844,1697,1997-07-27,1,14.96
14844,1697,1998-01-10,1,13.99
14844,1697,1998-04-17,1,11.88
14844,1697,1998-06-06,1,11.88
15250,1698,1997-03-03,2,29.92
17278,1699,1997-03-03,1,22.3
17344,1700,1997-03-03,2,26.13
17344,1700,1997-03-14,2,20.15
17344,1700,1997-03-23,1,4.79
17344,1700,1997-03-28,2,30.32
17344,1700,1997-04-04,5,28.14
17344,1700,1997-09-29,4,20.96
17351,1701,1997-03-03,1,14.37
17358,1702,1997-03-03,2,29.33
17358,1702,1997-03-12,1,22.3
17358,1702,1997-03-17,1,14.37
17364,1703,1997-03-03,1,11.77
17377,1704,1997-03-03,1,12.49
17402,1705,1997-03-03,2,30.78
17417,1706,1997-03-03,1,14.37
17436,1707,1997-03-03,1,14.37
17446,1708,1997-03-03,1,5.78
17446,1708,1997-03-12,1,5.78
17460,1709,1997-03-03,1,12.77
17460,1709,1997-06-24,1,14.96
17461,1710,1997-03-03,1,12.77
17474,1711,1997-03-03,6,77.24
17482,1712,1997-03-03,1,15.36
17482,1712,1997-04-07,1,13.97
17482,1712,1997-04-13,2,41.74
17482,1712,1997-06-06,4,63.07
17482,1712,1997-06-23,2,35.93
17482,1712,1997-07-13,2,37.14
17482,1712,1997-08-11,2,26.73
17482,1712,1997-09-02,1,18.36
17482,1712,1997-09-03,1,27.77
17482,1712,1997-09-19,2,24.48
17482,1712,1997-10-27,2,26.98
17482,1712,1997-11-13,2,25.48
17482,1712,1997-12-05,3,94.47
17482,1712,1997-12-08,4,71.46
17482,1712,1997-12-11,1,12.99
17482,1712,1997-12-16,1,8.49
17482,1712,1997-12-17,2,42.98
17482,1712,1998-02-18,1,29.99
17482,1712,1998-03-27,1,12.99
17482,1712,1998-03-31,3,66.47
17482,1712,1998-04-01,1,15.49
17482,1712,1998-04-27,2,27.57
17482,1712,1998-05-27,1,13.57
17482,1712,1998-06-25,3,41.55
17492,1713,1997-03-03,1,14.96
17492,1713,1997-03-25,4,43.5
