"","cust","x","t.x","litt","sales","sales.x","first","T.cal","T.star","x.star","sales.star","first.sales","xstar.m1","xstar.m2"
"1427",14259,0,0,0,10.99,0,1997-02-20,31.7142857142857,39,0,0,0.01099,0.215,0.195
"1428",14269,0,0,0,36.11,0,1997-03-09,29.2857142857143,39,3,144.83,0.03611,0.155,0.17
"1429",14277,0,0,0,58.28,0,1997-02-20,31.7142857142857,39,0,0,0.05828,0.24,0.15
"1430",14294,0,0,0,11.77,0,1997-02-20,31.7142857142857,39,0,0,0.01177,0.18,0.215
"1431",14313,0,0,0,15.76,0,1997-02-20,31.7142857142857,39,0,0,0.01576,0.18,0.27
"1432",14314,4,30.2857142857143,3.6622899999247,252.68,145.55,1997-02-20,31.7142857142857,39,4,172.78,0.10713,3.345,3.28
"1433",14315,1,5,1.6094379124341,63.66,42.1,1997-02-20,31.7142857142857,39,3,79.12,0.02156,0.445,0.44
"1434",14331,0,0,0,16.99,0,1997-02-20,31.7142857142857,39,0,0,0.01699,0.18,0.185
"1435",14342,5,22.8571428571429,5.17573315268861,137.53,113.99,1997-02-21,31.5714285714286,39,0,0,0.02354,3.025,2.825
"1436",14353,0,0,0,24.37,0,1997-02-21,31.5714285714286,39,0,0,0.02437,0.18,0.175
"1437",14366,0,0,0,12.49,0,1997-02-21,31.5714285714286,39,0,0,0.01249,0.155,0.2
"1438",14379,2,5.14285714285714,1.51982575374441,132.76,35.13,1997-02-26,30.8571428571429,39,0,0,0.09763,0.46,0.38
"1439",14382,0,0,0,35.31,0,1997-02-21,31.5714285714286,39,0,0,0.03531,0.15,0.145
"1440",14390,1,7.57142857142857,2.02438176449681,161.54,93.84,1997-02-21,31.5714285714286,39,0,0,0.0677,0.48,0.51
"1441",14401,0,0,0,28.34,0,1997-02-21,31.5714285714286,39,0,0,0.02834,0.13,0.16
"1442",14417,1,11.1428571428571,2.41079867763428,63.05,25.54,1997-02-21,31.5714285714286,39,2,54.96,0.03751,0.6,0.47
"1443",14418,0,0,0,11.77,0,1997-02-21,31.5714285714286,39,0,0,0.01177,0.195,0.19
"1444",14438,1,8,2.07944154167984,43.3,15.36,1997-02-21,31.5714285714286,39,0,0,0.02794,0.37,0.445
"1445",14439,0,0,0,15.96,0,1997-02-21,31.5714285714286,39,0,0,0.01596,0.14,0.21
"1446",14441,1,6.57142857142857,1.88273124743378,45.68,23.94,1997-02-21,31.5714285714286,39,0,0,0.02174,0.44,0.42
"1447",14456,0,0,0,14.99,0,1997-02-21,31.5714285714286,39,0,0,0.01499,0.255,0.11
"1448",14474,0,0,0,12.49,0,1997-02-21,31.5714285714286,39,0,0,0.01249,0.145,0.21
"1449",14489,0,0,0,14.79,0,1997-02-21,31.5714285714286,39,0,0,0.01479,0.1,0.22
"1450",14501,0,0,0,35.99,0,1997-02-21,31.5714285714286,39,0,0,0.03599,0.19,0.26
"1451",14502,4,25.4285714285714,6.8540961377012,148.25,117.93,1997-02-26,30.8571428571429,39,2,47.36,0.03032,2.74,2.735
"1452",14503,1,0.857142857142857,-0.154150679827258,43.34,29.37,1997-02-21,31.5714285714286,39,0,0,0.01397,0.125,0.22
"1453",14519,3,28.1428571428571,6.33581900665867,46.69,36.72,1997-02-21,31.5714285714286,39,3,52.47,0.00997,2.195,2.25
"1454",14520,0,0,0,14.99,0,1997-02-21,31.5714285714286,39,0,0,0.01499,0.195,0.13
"1455",14539,0,0,0,11.77,0,1997-02-21,31.5714285714286,39,0,0,0.01177,0.18,0.13
"1456",14548,2,14,3.17805383034795,45.71,24.93,1997-02-21,31.5714285714286,39,0,0,0.02078,0.92,1.075
"1457",14554,0,0,0,9.98,0,1997-02-21,31.5714285714286,39,0,0,0.00998,0.18,0.205
"1458",14568,14,30.2857142857143,7.51858726716521,280.98,266.19,1997-02-21,31.5714285714286,39,6,145.41,0.01479,11.375,11.105
"1459",14569,4,16.8571428571429,3.53278324838119,549.37,369.66,1997-02-21,31.5714285714286,39,4,208.42,0.17971,1.675,1.63
"1460",14576,0,0,0,12.77,0,1997-02-22,31.4285714285714,39,0,0,0.01277,0.21,0.225
"1461",14593,0,0,0,29.98,0,1997-02-22,31.4285714285714,39,0,0,0.02998,0.225,0.205
"1462",14614,0,0,0,12.49,0,1997-02-22,31.4285714285714,39,0,0,0.01249,0.105,0.21
"1463",14632,0,0,0,11.77,0,1997-02-22,31.4285714285714,39,4,201.46,0.01177,0.12,0.195
"1464",14647,0,0,0,14.37,0,1997-02-22,31.4285714285714,39,0,0,0.01437,0.155,0.185
"1465",14660,0,0,0,17.76,0,1997-02-22,31.4285714285714,39,0,0,0.01776,0.14,0.095
"1466",14673,2,30.1428571428571,3.88639117640187,38.3,22.94,1997-02-22,31.4285714285714,39,3,64.45,0.01536,1.49,1.4
"1467",14674,0,0,0,41.1,0,1997-02-22,31.4285714285714,39,0,0,0.0411,0.155,0.195
"1468",14688,0,0,0,8.97,0,1997-02-22,31.4285714285714,39,1,24.46,0.00897,0.18,0.19
"1469",14689,2,19.1428571428571,1.68412880503569,44.03,32.26,1997-02-24,31.1428571428571,39,0,0,0.01177,1.435,1.265
"1470",14694,2,24.7142857142857,4.76687245557931,30.54,20.77,1997-02-22,31.4285714285714,39,1,91.94,0.00977,1.4,1.35
"1471",14698,0,0,0,28.52,0,1997-02-28,30.5714285714286,39,0,0,0.02852,0.165,0.185
"1472",14706,0,0,0,23.54,0,1997-02-22,31.4285714285714,39,0,0,0.01177,0.21,0.26
"1473",14709,3,18.7142857142857,5.48978068330009,117.22,81.28,1997-02-22,31.4285714285714,39,0,0,0.03594,1.61,1.595
"1474",14728,0,0,0,100.59,0,1997-02-22,31.4285714285714,39,0,0,0.10059,0.145,0.255
"1475",14742,2,6.28571428571429,2.21297293430436,52.74,39.97,1997-02-22,31.4285714285714,39,0,0,0.01277,0.285,0.355
"1476",14743,0,0,0,22.7,0,1997-02-22,31.4285714285714,39,0,0,0.0227,0.125,0.215
"1477",14750,1,4.28571428571429,1.45528723260684,50.69,18.36,1997-03-02,30.2857142857143,39,1,18.99,0.03233,0.43,0.395
"1478",14757,0,0,0,18.54,0,1997-02-22,31.4285714285714,39,0,0,0.01854,0.135,0.165
"1479",14764,1,1.42857142857143,0.356674943938732,34.73,14.96,1997-02-22,31.4285714285714,39,2,107.79,0.01977,0.165,0.18
"1480",14769,0,0,0,29.92,0,1997-02-24,31.1428571428571,39,0,0,0.02992,0.17,0.235
"1481",14770,1,27.4285714285714,3.31158522297247,26.22,12.25,1997-02-22,31.4285714285714,39,1,15.49,0.01397,1.135,0.915
"1482",14774,6,19.5714285714286,3.6538714294591,219.8,170.43,1997-02-22,31.4285714285714,39,1,21.49,0.04937,2.38,2.485
"1483",14777,1,26.1428571428571,3.26357600378611,31.73,13.97,1997-02-22,31.4285714285714,39,1,17.99,0.01776,0.96,0.97
"1484",14785,6,18.1428571428571,6.22088336382655,272.12,224.44,1997-02-22,31.4285714285714,39,0,0,0.04768,2.1,2.035
"1485",14792,0,0,0,79.94,0,1997-02-22,31.4285714285714,39,2,36.98,0.07994,0.18,0.17
"1486",14796,1,2.71428571428571,0.998528830111127,44.29,14.96,1997-02-22,31.4285714285714,39,2,72.43,0.02933,0.37,0.26
"1487",14801,2,7.42857142857143,2.496741107435,68.13,26.14,1997-02-22,31.4285714285714,39,0,0,0.04199,0.67,0.495
"1488",14810,0,0,0,53.46,0,1997-02-22,31.4285714285714,39,2,67.94,0.05346,0.2,0.16
"1489",14828,0,0,0,38.34,0,1997-02-22,31.4285714285714,39,0,0,0.03834,0.16,0.225
"1490",14836,2,22.5714285714286,4.30791866252016,87.61,73.62,1997-02-22,31.4285714285714,39,2,62.94,0.01399,1.155,1.155
"1491",14838,1,22.5714285714286,3.11668488397165,125.6,78.52,1997-02-22,31.4285714285714,39,1,24.48,0.04708,1.12,1.08
"1492",14844,3,20.8571428571429,4.47919038312753,88.63,74.26,1997-03-03,30.1428571428571,39,3,37.75,0.01437,1.93,1.84
"1493",14845,0,0,0,33.14,0,1997-02-22,31.4285714285714,39,0,0,0.03314,0.135,0.235
"1494",14856,2,21.4285714285714,4.05125241916731,102.35,64.04,1997-02-22,31.4285714285714,39,0,0,0.03831,1.425,1.34
"1495",14857,1,31.1428571428571,3.43858491373378,28.26,15.49,1997-02-22,31.4285714285714,39,2,49.97,0.01277,1.04,0.895
"1496",14862,0,0,0,42.9,0,1997-02-22,31.4285714285714,39,0,0,0.0429,0.1,0.175
"1497",14877,0,0,0,42.13,0,1997-02-23,31.2857142857143,39,0,0,0.04213,0.215,0.245
"1498",14880,2,21,4.69899503317622,79.82,54.48,1997-02-23,31.2857142857143,39,0,0,0.02534,1.215,1.34
"1499",14891,0,0,0,21.54,0,1997-02-23,31.2857142857143,39,0,0,0.02154,0.245,0.23
"1500",14908,0,0,0,10.77,0,1997-02-23,31.2857142857143,39,0,0,0.01077,0.17,0.19
"1501",14918,3,17.4285714285714,4.72286251458287,108.37,86.83,1997-02-23,31.2857142857143,39,1,9.49,0.02154,1.56,1.65
"1502",14929,0,0,0,39.93,0,1997-02-23,31.2857142857143,39,1,20.98,0.03993,0.115,0.155
"1503",14946,0,0,0,25.34,0,1997-02-23,31.2857142857143,39,0,0,0.02534,0.195,0.2
"1504",14963,0,0,0,11.77,0,1997-02-23,31.2857142857143,39,0,0,0.01177,0.115,0.155
"1505",14976,0,0,0,17.76,0,1997-02-23,31.2857142857143,39,0,0,0.01776,0.18,0.28
"1506",14988,0,0,0,11.77,0,1997-02-23,31.2857142857143,39,0,0,0.01177,0.2,0.22
"1507",15003,0,0,0,506.97,0,1997-02-23,31.2857142857143,39,0,0,0.50697,0.14,0.13
"1508",15025,0,0,0,4.79,0,1997-02-23,31.2857142857143,39,2,20.27,0.00479,0.295,0.205
"1509",15042,4,13.1428571428571,3.81949113663512,198.63,175.88,1997-02-23,31.2857142857143,39,1,15.49,0.02275,1.11,1.125
"1510",15045,0,0,0,24.73,0,1997-03-08,29.4285714285714,39,1,11.88,0.02473,0.17,0.195
"1511",15046,0,0,0,19.99,0,1997-02-23,31.2857142857143,39,0,0,0.01999,0.2,0.195
"1512",15057,4,20.1428571428571,3.69568671931804,179.75,129.78,1997-02-23,31.2857142857143,39,1,11.88,0.04997,2.04,1.995
"1513",15060,0,0,0,6.79,0,1997-02-23,31.2857142857143,39,0,0,0.00679,0.18,0.135
"1514",15061,1,6,1.79175946922805,40.51,28.74,1997-02-23,31.2857142857143,39,2,63.94,0.01177,0.36,0.475
"1515",15078,0,0,0,29.73,0,1997-02-23,31.2857142857143,39,0,0,0.02973,0.195,0.235
"1516",15093,0,0,0,10.78,0,1997-02-23,31.2857142857143,39,0,0,0.01078,0.24,0.185
"1517",15096,5,26.5714285714286,7.18931012178289,173.43,158.07,1997-03-05,29.8571428571429,39,7,154.41,0.01536,3.54,3.78
"1518",15105,5,29.1428571428571,5.25993186112497,576.9,436.22,1997-02-23,31.2857142857143,39,3,588.83,0.14068,3.635,4.22
"1519",15112,0,0,0,13.97,0,1997-02-25,31,39,0,0,0.01397,0.155,0.255
"1520",15131,0,0,0,11.77,0,1997-02-23,31.2857142857143,39,0,0,0.01177,0.115,0.315
"1521",15142,2,26.8571428571429,4.54437973409608,281.95,159.62,1997-02-23,31.2857142857143,39,1,29.49,0.12233,1.58,1.8
"1522",15147,0,0,0,29.92,0,1997-02-23,31.2857142857143,39,1,30.98,0.02992,0.205,0.225
"1523",15165,0,0,0,51.43,0,1997-02-24,31.1428571428571,39,0,0,0.05143,0.105,0.235
"1524",15189,1,16.7142857142857,2.81626378574244,36.5,11.77,1997-02-24,31.1428571428571,39,2,49.48,0.02473,0.855,0.73
"1525",15191,0,0,0,38.99,0,1997-02-24,31.1428571428571,39,0,0,0.03899,0.21,0.17
"1526",15204,0,0,0,12.97,0,1997-02-24,31.1428571428571,39,0,0,0.01297,0.15,0.2
"1527",15222,0,0,0,30.72,0,1997-02-24,31.1428571428571,39,0,0,0.03072,0.14,0.125
"1528",15239,0,0,0,43.35,0,1997-02-24,31.1428571428571,39,0,0,0.04335,0.19,0.195
"1529",15250,0,0,0,29.92,0,1997-03-03,30.1428571428571,39,0,0,0.02992,0.145,0.3
"1530",15256,0,0,0,13.97,0,1997-02-24,31.1428571428571,39,0,0,0.01397,0.155,0.15
"1531",15272,0,0,0,27.94,0,1997-02-24,31.1428571428571,39,0,0,0.02794,0.14,0.165
"1532",15273,1,26.1428571428571,3.26357600378611,67.24,52.87,1997-02-24,31.1428571428571,39,0,0,0.01437,1.145,0.885
"1533",15286,2,5,1.81196217654557,83.44,57.67,1997-02-24,31.1428571428571,39,0,0,0.02577,0.455,0.495
"1534",15291,0,0,0,15.36,0,1997-02-24,31.1428571428571,39,0,0,0.01536,0.15,0.195
"1535",15306,0,0,0,11.77,0,1997-02-24,31.1428571428571,39,2,36.47,0.01177,0.125,0.26
"1536",15322,0,0,0,19.77,0,1997-02-24,31.1428571428571,39,0,0,0.01977,0.145,0.15
"1537",15343,0,0,0,61.25,0,1997-02-24,31.1428571428571,39,0,0,0.06125,0.18,0.22
"1538",15350,3,22.1428571428571,5.08353887612375,140.29,100.19,1997-02-24,31.1428571428571,39,0,0,0.0401,1.995,1.86
"1539",15361,0,0,0,14.96,0,1997-02-24,31.1428571428571,39,2,42.98,0.01496,0.205,0.18
"1540",15373,4,22,6.59834219047493,113.73,88.59,1997-02-24,31.1428571428571,39,0,0,0.02514,2.365,2.68
"1541",15387,0,0,0,32.32,0,1997-02-24,31.1428571428571,39,0,0,0.03232,0.07,0.155
"1542",15394,1,2,0.693147180559945,34.94,13.97,1997-02-24,31.1428571428571,39,0,0,0.02097,0.315,0.3
"1543",15405,0,0,0,19.99,0,1997-02-24,31.1428571428571,39,0,0,0.01999,0.165,0.145
"1544",15422,0,0,0,12.79,0,1997-02-24,31.1428571428571,39,0,0,0.01279,0.155,0.18
"1545",15423,3,25.8571428571429,4.10112424920748,311.27,291.3,1997-02-24,31.1428571428571,39,6,358.29,0.01997,2.155,1.96
"1546",15431,1,3.14285714285714,1.145132304303,84.58,49.27,1997-02-24,31.1428571428571,39,0,0,0.03531,0.345,0.415
"1547",15442,0,0,0,56.29,0,1997-02-24,31.1428571428571,39,0,0,0.05629,0.115,0.195
"1548",15457,2,25.1428571428571,4.97870224699325,259.95,200.7,1997-02-24,31.1428571428571,39,2,103.62,0.05925,1.52,1.55
"1549",15459,0,0,0,50.73,0,1997-03-13,28.7142857142857,39,0,0,0.05073,0.135,0.17
"1550",15460,0,0,0,21.28,0,1997-02-25,31,39,1,73.42,0.02128,0.185,0.235
"1551",15474,0,0,0,5.78,0,1997-02-24,31.1428571428571,39,0,0,0.00578,0.16,0.245
"1552",15477,2,4,0.67252789335721,43.7,33.72,1997-02-24,31.1428571428571,39,0,0,0.00998,0.43,0.275
"1553",15499,0,0,0,37.26,0,1997-02-25,31,39,0,0,0.00998,0.145,0.2
"1554",15511,1,22,3.09104245335832,46.88,29.92,1997-02-27,30.7142857142857,39,0,0,0.01696,0.945,1.115
"1555",15518,4,19,5.19877082075563,408.36,331.32,1997-02-25,31,39,3,239.39,0.07704,1.95,2.105
"1556",15520,0,0,0,12.77,0,1997-02-25,31,39,0,0,0.01277,0.105,0.23
"1557",15535,0,0,0,19.99,0,1997-02-25,31,39,1,59.46,0.01999,0.165,0.21
"1558",15560,0,0,0,14.96,0,1997-02-25,31,39,0,0,0.01496,0.18,0.24
"1559",15562,26,30.8571428571429,-13.0536324902885,1050.99,1039.22,1997-02-25,31,39,15,429.12,0.01177,22.885,22.405
"1560",15572,1,30.5714285714286,3.42006586596654,41.62,11.49,1997-02-25,31,39,0,0,0.03013,1.18,1.045
"1561",15583,6,26.1428571428571,4.00441347512914,374.94,245.12,1997-02-25,31,39,1,9.49,0.12982,4.285,4.69
"1562",15586,0,0,0,11.58,0,1997-02-25,31,39,0,0,0.01158,0.155,0.135
"1563",15599,0,0,0,14.37,0,1997-02-25,31,39,0,0,0.01437,0.15,0.25
"1564",15622,1,8.28571428571429,2.11453286149111,41.57,14.9,1997-02-25,31,39,0,0,0.02667,0.455,0.545
"1565",15631,0,0,0,59.69,0,1997-02-25,31,39,0,0,0.05969,0.22,0.175
"1566",15648,0,0,0,14.96,0,1997-02-25,31,39,0,0,0.01496,0.135,0.125
"1567",15664,0,0,0,36.37,0,1997-02-25,31,39,0,0,0.03637,0.12,0.17
"1568",15674,2,30.5714285714286,4.41539232851768,59.23,35.25,1997-02-25,31,39,2,53.46,0.02398,1.795,1.755
"1569",15681,0,0,0,11.77,0,1997-02-25,31,39,0,0,0.01177,0.125,0.16
"1570",15696,0,0,0,14.37,0,1997-02-25,31,39,1,12.99,0.01437,0.17,0.155
"1571",15711,0,0,0,11.77,0,1997-02-25,31,39,0,0,0.01177,0.23,0.18
"1572",15712,0,0,0,38.77,0,1997-03-19,27.8571428571429,39,1,58.46,0.03877,0.185,0.175
"1573",15714,2,1.57142857142857,-0.559615787935423,182.41,136.33,1997-02-25,31,39,0,0,0.04608,0.205,0.29
"1574",15725,0,0,0,14.37,0,1997-02-25,31,39,0,0,0.01437,0.16,0.19
"1575",15728,0,0,0,17.88,0,1997-02-27,30.7142857142857,39,0,0,0.01788,0.19,0.165
"1576",15739,0,0,0,27.13,0,1997-02-25,31,39,0,0,0.02713,0.2,0.165
"1577",15743,1,17.4285714285714,2.85811089567794,38.71,26.94,1997-02-25,31,39,0,0,0.01177,0.85,0.795
"1578",15750,2,19.7142857142857,4.53435349491844,74.65,45.91,1997-02-25,31,39,4,122.42,0.02874,1.435,1.535
"1579",15760,0,0,0,11.99,0,1997-02-25,31,39,0,0,0.01199,0.11,0.2
"1580",15765,1,29.2857142857143,3.3770998300831,42.24,10.48,1997-02-25,31,39,0,0,0.03176,0.815,1.26
"1581",15780,0,0,0,9.77,0,1997-02-25,31,39,0,0,0.00977,0.195,0.155
"1582",15793,0,0,0,30.99,0,1997-02-25,31,39,0,0,0.03099,0.12,0.18
"1583",15813,0,0,0,37.47,0,1997-02-25,31,39,0,0,0.03747,0.13,0.17
"1584",15823,0,0,0,17,0,1997-02-26,30.8571428571429,39,0,0,0.017,0.115,0.155
"1585",15827,1,2.71428571428571,0.998528830111127,26.73,11.77,1997-02-26,30.8571428571429,39,0,0,0.01496,0.34,0.295
"1586",15838,6,29.2857142857143,9.2171138813363,508.42,402.81,1997-02-26,30.8571428571429,39,0,0,0.10561,4.69,4.64
"1587",15839,0,0,0,36.77,0,1997-02-26,30.8571428571429,39,0,0,0.01177,0.175,0.235
"1588",15856,0,0,0,24.26,0,1997-02-26,30.8571428571429,39,1,25.48,0.02426,0.205,0.23
"1589",15861,1,0.142857142857143,-1.94591014905531,54.47,15.36,1997-02-26,30.8571428571429,39,0,0,0.03911,0.035,0.145
"1590",15867,1,3.85714285714286,1.34992671694902,116.78,16.36,1997-02-27,30.7142857142857,39,0,0,0.10042,0.37,0.41
"1591",15878,3,26,5.61586955171947,61.7,46.74,1997-02-26,30.8571428571429,39,3,52.46,0.01496,2.1,2.115
"1592",15880,1,2.14285714285714,0.762140052046897,33.74,13.97,1997-02-26,30.8571428571429,39,1,12.58,0.01977,0.25,0.27
"1593",15883,0,0,0,14.96,0,1997-02-26,30.8571428571429,39,0,0,0.01496,0.135,0.14
"1594",15902,0,0,0,10.77,0,1997-02-26,30.8571428571429,39,1,11.49,0.01077,0.145,0.19
"1595",15914,0,0,0,14.96,0,1997-02-26,30.8571428571429,39,1,18.49,0.01496,0.18,0.26
"1596",15927,0,0,0,9.98,0,1997-02-26,30.8571428571429,39,0,0,0.00998,0.12,0.285
"1597",15929,9,12,-3.6460375503817,260.17,220.12,1997-02-27,30.7142857142857,39,4,386.01,0.04005,0.215,0.1
"1598",15930,1,16.2857142857143,2.79028829933918,85.19,50.48,1997-02-26,30.8571428571429,39,3,49.46,0.03471,0.765,0.675
"1599",15933,1,2.28571428571429,0.826678573184468,23.74,11.97,1997-02-26,30.8571428571429,39,0,0,0.01177,0.265,0.37
"1600",15948,0,0,0,17.36,0,1997-02-26,30.8571428571429,39,0,0,0.01736,0.14,0.23
"1601",15953,8,28.7142857142857,2.00711238020433,1361.39,939.66,1997-02-26,30.8571428571429,39,4,186.89,0.42173,6.31,7.47
"1602",15959,3,6.28571428571429,2.17660529013348,344.06,271.24,1997-03-05,29.8571428571429,39,0,0,0.07282,0.52,0.28
"1603",15963,0,0,0,15.36,0,1997-02-26,30.8571428571429,39,0,0,0.01536,0.215,0.125
"1604",15979,0,0,0,5.96,0,1997-02-26,30.8571428571429,39,0,0,0.00596,0.195,0.225
"1605",15997,0,0,0,21.97,0,1997-02-26,30.8571428571429,39,0,0,0.02197,0.165,0.235
"1606",16011,0,0,0,14.96,0,1997-02-26,30.8571428571429,39,0,0,0.01496,0.11,0.21
"1607",16024,0,0,0,5.78,0,1997-02-26,30.8571428571429,39,0,0,0.00578,0.17,0.14
"1608",16041,0,0,0,13.97,0,1997-02-26,30.8571428571429,39,0,0,0.01397,0.115,0.19
"1609",16042,3,25.8571428571429,0.719047908992105,64.43,53.66,1997-02-26,30.8571428571429,39,1,34.48,0.01077,2.155,2.17
"1610",16058,0,0,0,55.97,0,1997-02-26,30.8571428571429,39,0,0,0.05597,0.28,0.15
"1611",16073,1,5.42857142857143,1.69167601067107,83.84,27.34,1997-02-26,30.8571428571429,39,0,0,0.0565,0.34,0.455
"1612",16075,0,0,0,11.77,0,1997-02-26,30.8571428571429,39,0,0,0.01177,0.185,0.24
"1613",16087,0,0,0,15.36,0,1997-02-26,30.8571428571429,39,0,0,0.01536,0.13,0.19
"1614",16091,3,30.2857142857143,5.77926670327719,96.84,67.18,1997-02-26,30.8571428571429,39,3,67.45,0.02966,2.31,2.195
"1615",16108,0,0,0,11.77,0,1997-02-26,30.8571428571429,39,2,60.45,0.01177,0.22,0.205
"1616",16112,1,1.14285714285714,0.133531392624523,28.74,14.37,1997-02-26,30.8571428571429,39,0,0,0.01437,0.265,0.205
"1617",16131,0,0,0,13.97,0,1997-02-27,30.7142857142857,39,0,0,0.01397,0.205,0.2
"1618",16146,0,0,0,17.9,0,1997-02-27,30.7142857142857,39,0,0,0.0179,0.165,0.24
"1619",16154,3,26.4285714285714,6.45883625378295,113.92,84.59,1997-02-27,30.7142857142857,39,1,14.49,0.02933,2.03,2.245
"1620",16164,0,0,0,44.98,0,1997-02-27,30.7142857142857,39,1,57.96,0.04498,0.24,0.235
"1621",16178,0,0,0,26.74,0,1997-02-27,30.7142857142857,39,0,0,0.02674,0.145,0.18
"1622",16189,0,0,0,29.13,0,1997-02-27,30.7142857142857,39,0,0,0.02913,0.175,0.185
"1623",16208,0,0,0,46.68,0,1997-02-27,30.7142857142857,39,0,0,0.04668,0.23,0.18
"1624",16217,1,7.57142857142857,2.02438176449681,65.25,26.74,1997-02-27,30.7142857142857,39,0,0,0.03851,0.6,0.575
"1625",16226,0,0,0,13.97,0,1997-02-27,30.7142857142857,39,0,0,0.01397,0.14,0.245
"1626",16243,0,0,0,13.97,0,1997-02-27,30.7142857142857,39,0,0,0.01397,0.185,0.19
"1627",16261,0,0,0,15.96,0,1997-02-27,30.7142857142857,39,0,0,0.01596,0.155,0.18
"1628",16273,0,0,0,10.78,0,1997-02-27,30.7142857142857,39,0,0,0.01078,0.175,0.235
"1629",16285,1,2,0.693147180559945,19.94,9.97,1997-02-27,30.7142857142857,39,0,0,0.00997,0.21,0.36
"1630",16292,0,0,0,15.36,0,1997-03-10,29.1428571428571,39,0,0,0.01536,0.2,0.2
"1631",16293,0,0,0,40.11,0,1997-02-27,30.7142857142857,39,0,0,0.04011,0.135,0.16
"1632",16307,2,4,1.1833535171232,74.21,45.28,1997-02-27,30.7142857142857,39,0,0,0.02893,0.36,0.31
"1633",16309,0,0,0,11.77,0,1997-02-27,30.7142857142857,39,1,53.96,0.01177,0.115,0.17
"1634",16319,4,20.2857142857143,4.50736126009423,289.3,237.2,1997-02-27,30.7142857142857,39,2,138.79,0.0521,2.335,2.425
"1635",16324,1,25,3.2188758248682,251.18,186.26,1997-02-27,30.7142857142857,39,0,0,0.06492,1.17,1.13
"1636",16327,0,0,0,12.49,0,1997-02-27,30.7142857142857,39,0,0,0.01249,0.125,0.175
"1637",16329,3,17.5714285714286,4.19888841797337,84.9,64.91,1997-02-28,30.5714285714286,39,0,0,0.01999,1.8,1.855
"1638",16348,0,0,0,31.05,0,1997-02-27,30.7142857142857,39,0,0,0.03105,0.235,0.2
"1639",16359,3,15.1428571428571,4.64147118903804,112.35,87.61,1997-03-14,28.5714285714286,39,0,0,0.02474,1.515,1.445
"1640",16362,2,6,2.04042488933738,43.3,29.33,1997-02-28,30.5714285714286,39,0,0,0.01397,0.6,0.41
"1641",16365,0,0,0,11.77,0,1997-02-27,30.7142857142857,39,1,24.87,0.01177,0.21,0.125
"1642",16386,0,0,0,20.54,0,1997-02-27,30.7142857142857,39,0,0,0.02054,0.205,0.17
"1643",16402,0,0,0,13.97,0,1997-02-27,30.7142857142857,39,0,0,0.01397,0.1,0.225
"1644",16417,0,0,0,24.13,0,1997-02-27,30.7142857142857,39,0,0,0.02413,0.08,0.19
"1645",16432,2,21.4285714285714,2.19722457733622,245.06,174.92,1997-02-27,30.7142857142857,39,0,0,0.07014,1.44,1.42
"1646",16433,0,0,0,10.77,0,1997-02-27,30.7142857142857,39,0,0,0.01077,0.26,0.215
"1647",16445,1,24.7142857142857,3.20738144544247,30.92,14.96,1997-02-27,30.7142857142857,39,1,26.48,0.01596,0.79,0.74
"1648",16447,1,30.2857142857143,3.4106761256167,24.76,12.99,1997-02-27,30.7142857142857,39,3,57.04,0.01177,0.86,0.99
"1649",16451,0,0,0,50.68,0,1997-02-28,30.5714285714286,39,0,0,0.05068,0.245,0.23
"1650",16465,2,27.7142857142857,3.28519846779927,439.21,42.26,1997-02-28,30.5714285714286,39,0,0,0.26463,1.54,2.505
"1651",16466,5,28.4285714285714,5.70211511286934,216.18,199.82,1997-02-28,30.5714285714286,39,3,209.38,0.01636,3.915,3.46
"1652",16470,0,0,0,100.34,0,1997-02-28,30.5714285714286,39,0,0,0.10034,0.16,0.225
"1653",16487,1,16.5714285714286,2.80768004205105,28.86,15.96,1997-02-28,30.5714285714286,39,1,33.97,0.0129,0.9,0.74
"1654",16491,0,0,0,80.31,0,1997-02-28,30.5714285714286,39,0,0,0.08031,0.14,0.215
"1655",16507,0,0,0,19.96,0,1997-02-28,30.5714285714286,39,0,0,0.01996,0.225,0.275
"1656",16514,1,1.71428571428571,0.538996500732687,22.54,10.77,1997-02-28,30.5714285714286,39,0,0,0.01177,0.275,0.3
"1657",16521,1,25.8571428571429,3.25258688221051,60.31,19.55,1997-02-28,30.5714285714286,39,1,29.98,0.02677,0.985,0.95
"1658",16525,0,0,0,37.51,0,1997-02-28,30.5714285714286,39,0,0,0.03751,0.2,0.245
"1659",16543,0,0,0,37.51,0,1997-02-28,30.5714285714286,39,5,158.18,0.03751,0.17,0.245
"1660",16557,0,0,0,49.7,0,1997-02-28,30.5714285714286,39,0,0,0.0497,0.195,0.175
"1661",16571,0,0,0,35.78,0,1997-02-28,30.5714285714286,39,0,0,0.03578,0.185,0.22
"1662",16580,2,15.2857142857143,1.85118288969886,96.73,68.25,1997-03-05,29.8571428571429,39,2,46.35,0.02848,1.15,1.135
"1663",16588,1,3.28571428571429,1.18958406687384,60.13,48.36,1997-02-28,30.5714285714286,39,1,34.47,0.01177,0.35,0.375
"1664",16593,0,0,0,52.27,0,1997-02-28,30.5714285714286,39,0,0,0.05227,0.16,0.145
